catalog_number,common_name,scientific_name,photographer,date,year,rating,num_ratings,location
107465161,Malachite Sunbird,Nectarinia famosa,George Pagos,2018-04-23,2018,4.73,30,Africa
145436551,Northern Shrike,Lanius borealis,Yves Darveau,2019-03-12,2019,4.72,87,North America
108874801,Crimson Rosella,Platycercus elegans,Ash Allnutt,2018-07-28,2018,4.72,46,Australia
626123390,Common Loon,Gavia immer,Maksymilian Jakubczak,2021-11-14,2021,4.72,36,Europe
536006561,Powerful Owl,Ninox strenua,Guy Pardey,2023-02-17,2023,4.72,25,Australia
471438011,Willow Warbler,Phylloscopus trochilus,Ray Scally,2022-07-31,2022,4.72,25,Europe
424164321,Prairie Falcon,Falco mexicanus,Phil Walker,2022-03-11,2022,4.72,143,North America
425385631,Eurasian Thick-knee,Burhinus oedicnemus,Xueping & Stephan Popp,2022-03-08,2022,4.72,25,Africa
622258082,Squacco Heron,Ardeola ralloides,Michal Rycak,2024-08-06,2024,4.72,25,Europe
381412781,Plain Prinia,Prinia inornata,Jithin Cv,2021-10-21,2021,4.72,47,Asia
415300691,Australasian Grebe,Tachybaptus novaehollandiae,Murray Kelman,2022-01-07,2022,4.72,46,Australia
127178951,Green Honeycreeper,Chlorophanes spiza,Linda Rudolph,2018-11-11,2018,4.72,25,South America
383657601,Pink-footed Shearwater,Ardenna creatopus,Rubén Barraza,2021-10-28,2021,4.72,25,South America
345885591,Japanese Leaf/Arctic/Kamchatka Leaf Warbler,Phylloscopus xanthodryas/borealis/examinandus,浙江 重要鸟讯汇整,2015-10-06,2015,4.72,29,Asia
173147731,Little Corella,Cacatua sanguinea,Ethan Monk,2019-08-05,2019,4.72,36,Australia
437504041,Common Grasshopper Warbler,Locustella naevia,Luis Alvarez,2022-04-03,2022,4.72,29,Europe
50289281,Blue-winged Minla,Actinodura cyanouroptera,Chi-Lien (綺蓮) Hsueh (薛),2016-12-27,2016,4.71,28,Asia
388787791,Austral Parakeet,Enicognathus ferrugineus,Ariel Sandin,2021-11-10,2021,4.71,45,South America
373731761,Andaman Scops-Owl,Otus balli,Jabili - Tribesmen.in,2021-08-22,2021,4.71,31,Asia
106689641,Pacific Emerald Dove,Chalcophaps longirostris,Nige Hartley,2018-03-23,2018,4.71,21,Australia
84869641,Red-billed Leiothrix,Leiothrix lutea,Mudassar Afaque Ahmed,2018-01-28,2018,4.71,24,Asia
556501381,Northern Wheatear,Oenanthe oenanthe,Pablo Pozo 🦅,2023-04-11,2023,4.71,28,Europe
388998281,Mediterranean Gull,Ichthyaetus melanocephalus,Bittor Mutiozabal,2021-11-18,2021,4.71,48,Europe
550947891,Rufous-tailed Rock-Thrush,Monticola saxatilis,הלל נחמן,2023-03-28,2023,4.71,24,Asia
432839931,Rufous-tailed Rock-Thrush,Monticola saxatilis,Ran Badanes,2022-04-06,2022,4.71,59,Asia
34958371,Palm Cockatoo,Probosciger aterrimus,David King,2016-08-19,2016,4.71,21,Australia
474492171,White-capped Albatross,Thalassarche cauta,Monte Masarei,2022-08-07,2022,4.71,24,Australia
91463911,Nicobar Pigeon,Caloenas nicobarica,Hans-Peter Bieri,2018-03-12,2018,4.71,21,Asia
610597756,Bar-tailed Godwit,Limosa lapponica,Lukáš  Brezniak,2023-10-01,2023,4.71,28,Europe
61295321,Prothonotary Warbler,Protonotaria citrea,Tony Moline,2017-06-17,2017,4.71,84,North America
80204721,Green-winged Teal,Anas crecca,H. Çağlar Güngör,2018-01-01,2018,4.71,35,Asia
195828591,Tawny-bellied Seedeater,Sporophila hypoxantha,Luciano Acquaviva,2019-12-28,2019,4.71,24,South America
138930301,Red-chested Flufftail,Sarothrura rufa,Krista Oswald,2019-02-01,2019,4.71,28,Africa
285059301,Pacific Emerald Dove,Chalcophaps longirostris,Marama Hopkins,2020-12-04,2020,4.71,31,Australia
612828793,Paradise Tanager,Tangara chilensis,Juan Torres Tavera,2023-06-25,2023,4.71,21,South America
329495341,Corn Bunting,Emberiza calandra,Paulo Fernandez,2021-04-22,2021,4.71,21,Europe
410263691,Common Kingfisher,Alcedo atthis,Francisco Pires,2022-01-26,2022,4.71,35,Europe
555593691,Philippine Honey-buzzard,Pernis steerei,Jörg Hanoldt,2023-03-08,2023,4.71,21,Asia
269190421,Eurasian Dotterel,Eudromias morinellus,Jacob Spinks,2020-10-07,2020,4.71,21,Europe
84403311,Pied Cuckoo,Clamator jacobinus,Mohith Shenoy,2018-01-31,2018,4.71,21,Asia
56132231,Scarlet-chested Parrot,Neophema splendida,Paul Coddington,2016-11-12,2016,4.71,28,Australia
529769131,Northern Lapwing,Vanellus vanellus,Alexandre Dolgner,2023-01-29,2023,4.71,21,Europe
298354641,Mute Swan,Cygnus olor,Andrew Howard,2021-01-16,2021,4.7,215,North America
293547981,Black Redstart,Phoenicurus ochruros,Joan Balfagón,2021-01-02,2021,4.7,23,Europe
79258291,Red-footed Falcon,Falco vespertinus,Isra Yáñez,2015-05-23,2015,4.7,23,Europe
211833421,Scarlet Robin (Campbell's),Petroica boodang campbelli,Keith Morris,2020-02-26,2020,4.7,23,Australia
62150391,Nankeen Kestrel,Falco cenchroides,Edward Smith,2017-06-24,2017,4.7,23,Australia
372098941,Andean Swift,Aeronautes andecolus,Esteban Villanueva (Aves Libres Chile),2021-09-02,2021,4.7,27,South America
368612031,Common Buzzard,Buteo buteo,Angel  Gonzalez Mendoza,2021-09-11,2021,4.7,23,Europe
175940791,Sabine's Gull,Xema sabini,Travis Mahan,2019-09-06,2019,4.7,90,North America
332861361,Song Thrush,Turdus philomelos,José Miguel Barbosa,2021-05-01,2021,4.7,37,Europe
80055481,African Blue Tit,Cyanistes teneriffae,Karim Haddad,2018-01-01,2018,4.7,23,Africa
88825951,Trinidad Motmot,Momotus bahamensis,Robert Bochenek,2018-02-17,2018,4.7,23,South America
41185891,Indigo-capped Hummingbird,Saucerottia cyanifrons,Andrés M. Cuervo,2016-11-26,2016,4.7,61,South America
535474851,Imperial Cormorant,Leucocarbo atriceps,Danae Garrido Hollstein,2023-02-08,2023,4.7,23,South America
532607761,Orange-breasted Green-Pigeon,Treron bicinctus,Rahul Chakraborty,2023-02-05,2023,4.7,23,Asia
34470911,White-faced Whistling-Duck,Dendrocygna viduata,Nate McGowan,2015-01-11,2015,4.69,26,Africa
